policy_cd,record_cd,item_cd,year_susep,coverage_type,claim_vl,claim_deductible_vl,claim_expenses_vl,claim_notice_date,claim_liquidation_date,event_type,sinister_start_date,sinister_end_date
289596688,373941,780193,2021,110,2050.5,187.5,363.0,2021-02-02,2021-03-05,99,2021-01-25,2021-01-25
289596688,373941,780439,2021,110,2050.5,187.5,363.0,2020-12-08,2021-01-26,99,2020-12-03,2020-12-03
296011423,7895517,10759420,2021,110,6300.0,0.0,0.0,2021-02-03,2021-02-26,99,2021-02-03,2021-02-03
296011548,7895662,10759545,2021,110,2700.0,0.0,0.0,2020-07-07,2020-07-14,99,2020-06-25,2020-06-25
296011548,7895662,10759545,2021,110,2700.0,0.0,0.0,2020-08-21,2020-09-23,99,2020-08-20,2020-08-20
296011548,7895662,10759545,2021,110,2700.0,0.0,0.0,2021-02-23,2021-03-15,99,2021-02-19,2021-02-19
296011635,7895752,10759632,2021,110,6300.0,0.0,0.0,2021-06-08,2021-06-15,99,2021-05-25,2021-05-25
296011635,7895752,10759632,2021,110,6300.0,0.0,0.0,2021-06-29,2021-08-16,99,2021-05-25,2021-05-25
296011636,7895753,10759633,2021,110,4500.0,0.0,0.0,2021-05-10,2021-05-12,99,2021-05-06,2021-05-06
296011636,7895753,10759633,2021,110,4500.0,0.0,0.0,2021-05-24,2021-06-07,99,2021-05-05,2021-05-05
296011422,7895516,10759419,2021,110,6300.0,0.0,0.0,2021-03-15,2021-03-24,99,2021-03-12,2021-03-12
296011422,7895516,10759419,2021,110,6300.0,0.0,0.0,2020-08-06,2020-08-07,99,2020-08-05,2020-08-05
296011422,7895516,10759419,2021,110,6300.0,0.0,0.0,2020-08-17,2020-08-24,99,2020-08-14,2020-08-14
296011422,7895516,10759419,2021,110,6300.0,0.0,0.0,2021-03-08,2021-03-24,99,2021-03-02,2021-03-02
296011435,7895529,10759432,2021,110,2700.0,0.0,0.0,2021-03-08,2021-03-24,99,2021-03-01,2021-03-01
296011436,7895530,10759433,2021,110,2700.0,0.0,0.0,2020-09-30,2020-10-06,99,2020-09-02,2020-09-02
296011493,7895607,10759490,2021,110,6300.0,0.0,0.0,2021-04-22,2021-04-22,99,2021-02-02,2021-02-02
296011498,7895612,10759495,2021,110,6300.0,0.0,0.0,2021-02-05,2021-03-15,99,2021-01-27,2021-01-27
296011610,7895727,10759607,2021,110,4500.0,0.0,0.0,2021-07-30,2021-09-20,99,2021-06-14,2021-06-14
296011610,7895727,10759607,2021,110,4500.0,0.0,0.0,2021-06-08,2021-06-15,99,2021-06-02,2021-06-02
296011633,7895750,10759630,2021,110,6300.0,0.0,0.0,2021-06-23,2021-08-03,99,2021-06-21,2021-06-21
293256150,5016391,7867315,2021,110,1137.48,0.0,0.0,2020-07-09,2020-07-24,99,2020-04-21,2020-04-21
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-09,2020-07-24,99,2020-05-16,2020-05-16
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-28,99,2020-06-13,2020-06-13
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-28,99,2020-06-15,2020-06-15
293256150,5016391,7867315,2021,110,1137.48,0.0,0.0,2020-07-08,2020-07-20,99,2020-03-05,2020-03-05
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-21,99,2020-03-08,2020-03-08
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-21,99,2020-03-12,2020-03-12
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-21,99,2020-03-12,2020-03-12
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-29,99,2020-06-16,2020-06-16
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-29,99,2020-06-17,2020-06-17
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-30,99,2020-06-30,2020-06-30
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-07,2020-11-07
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-20,99,2020-02-03,2020-02-03
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-20,99,2020-03-02,2020-03-02
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-09,2020-07-24,99,2020-05-20,2020-05-20
293256150,5016391,7867315,2021,110,1137.48,0.0,0.0,2020-07-09,2020-07-24,99,2020-05-28,2020-05-28
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-09,2020-07-24,99,2020-05-30,2020-05-30
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-27,99,2020-06-03,2020-06-03
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-12,2020-11-12
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-15,2020-11-15
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-22,99,2020-03-19,2020-03-19
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-23,99,2020-03-23,2020-03-23
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-23,99,2020-03-30,2020-03-30
293256150,5016391,7867315,2021,110,1137.48,0.0,0.0,2020-07-09,2020-07-23,99,2020-04-13,2020-04-13
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-09,2020-11-09
293256150,5016391,7867315,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-11,2020-11-11
296011427,7895521,10759424,2021,110,6300.0,0.0,0.0,2020-08-06,2020-08-24,99,2020-08-04,2020-08-04
296011500,7895614,10759497,2021,110,4500.0,0.0,0.0,2020-10-22,2020-11-06,99,2020-08-27,2020-08-27
296011500,7895614,10759497,2021,110,4500.0,0.0,0.0,2021-02-04,2021-02-12,99,2021-01-21,2021-01-21
296011503,7895617,10759500,2021,110,2700.0,0.0,0.0,2020-09-01,2020-09-17,99,2020-08-15,2020-08-15
296011503,7895617,10759500,2021,110,2700.0,0.0,0.0,2020-10-28,2020-11-20,99,2020-09-14,2020-09-14
296011503,7895617,10759500,2021,110,2700.0,0.0,0.0,2020-12-23,2021-01-12,99,2020-11-22,2020-11-22
296011503,7895617,10759500,2021,110,2700.0,0.0,0.0,2020-12-23,2021-01-12,99,2020-12-09,2020-12-09
296011503,7895617,10759500,2021,110,2700.0,0.0,0.0,2021-01-14,2021-02-09,99,2020-12-18,2020-12-18
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-06-23,2021-08-04,99,2021-06-17,2021-06-17
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-06-25,2021-09-08,99,2021-06-18,2021-06-18
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-06-25,2021-09-06,99,2021-06-19,2021-06-19
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-07-06,2021-09-06,99,2021-06-29,2021-06-29
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-07-07,2021-09-09,99,2021-06-25,2021-06-25
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-06-08,2021-06-15,99,2021-06-06,2021-06-06
296011644,7895761,10759641,2021,110,6300.0,0.0,0.0,2021-06-18,2021-06-18,99,2021-06-06,2021-06-06
296162726,22485751,10912445,2021,110,1350.0,0.0,0.0,2020-01-20,2020-02-28,99,2020-01-13,2020-01-13
296162726,22485751,10912445,2021,110,1350.0,0.0,0.0,2020-02-17,2020-06-18,99,2019-12-17,2019-12-17
289596765,374033,786515,2021,110,12963.0,0.0,363.0,2020-09-18,2020-10-21,99,2020-09-12,2020-09-12
289596888,374173,789404,2021,110,363.0,0.0,363.0,2021-04-01,2021-05-20,99,2021-03-10,2021-03-10
289597026,374344,798375,2021,110,363.0,0.0,363.0,2021-04-27,2021-05-03,99,2021-02-16,2021-02-16
289597026,374343,799481,2021,110,363.0,0.0,363.0,2021-03-23,2021-04-05,99,2021-01-12,2021-01-12
289597130,374457,805476,2021,110,23763.0,0.0,363.0,2021-01-06,2021-01-27,99,2021-01-02,2021-01-02
289597136,374463,805905,2021,110,2613.0,250.0,363.0,2021-01-14,2021-03-04,99,2021-01-11,2021-01-11
289597139,374466,806424,2021,110,5313.0,550.0,363.0,2021-06-02,2021-07-02,99,2021-05-28,2021-05-28
289597140,374467,806544,2021,110,1533.0,130.0,363.0,2021-02-24,2021-06-14,99,2021-02-14,2021-02-14
289597339,374691,813865,2021,110,15663.0,0.0,363.0,2021-06-07,2021-06-25,99,2021-05-31,2021-05-31
293666976,5451203,8304429,2021,110,1000.0,0.0,0.0,2021-09-02,,99,2021-04-22,2021-04-22
293666976,5451203,8304429,2021,110,1000.0,0.0,0.0,2021-09-02,,99,2021-06-08,2021-06-08
293666976,5451203,8304429,2021,110,1000.0,0.0,0.0,2021-09-02,,99,2021-06-08,2021-06-08
293054723,4802948,7660613,2021,110,4500.0,0.0,0.0,2021-01-05,2021-02-22,99,2021-01-05,2021-01-05
293054723,4802948,7660613,2021,110,4500.0,0.0,0.0,2020-12-31,2021-02-22,99,2020-12-30,2020-12-30
296011520,7895634,10759517,2021,110,4500.9,0.0,0.0,2020-09-16,2020-10-06,99,2020-09-10,2020-09-10
296011520,7895634,10759517,2021,110,4500.9,0.0,0.0,2021-03-17,2021-03-24,99,2021-03-11,2021-03-11
296011546,7895660,10759543,2021,110,6300.0,0.0,0.0,2021-02-12,2021-02-12,99,2020-12-09,2020-12-09
293666980,5451207,8304433,2021,110,1000.0,0.0,0.0,2021-05-28,,99,2021-05-26,2021-05-26
296135397,8025187,10885082,2021,110,5000.0,0.0,0.0,2021-06-20,,99,2021-06-20,2021-06-20
289596944,374244,790454,2021,110,11703.0,0.0,363.0,2020-11-17,2020-12-18,99,2020-11-08,2020-11-08
289597001,374316,792375,2021,110,22863.0,0.0,363.0,2021-02-11,2021-03-02,99,2021-02-07,2021-02-07
289597026,374344,799314,2021,110,363.0,0.0,363.0,2021-04-27,2021-05-03,99,2021-03-16,2021-03-16
289597141,374468,806836,2021,110,5313.0,550.0,363.0,2021-02-10,2021-06-04,99,2021-02-03,2021-02-03
296060092,7947147,10809586,2021,110,1800.0,0.0,0.0,2021-01-27,2021-02-03,99,2020-11-23,2020-11-23
296060092,7947147,10809586,2021,110,1800.0,0.0,0.0,2021-01-27,2021-02-03,99,2020-11-23,2020-11-23
289596372,373548,760179,2021,110,15088.0,775.0,363.0,2020-10-22,2020-12-04,99,2020-10-10,2020-10-10
289596438,373626,762119,2021,110,4863.0,500.0,363.0,2020-08-12,2020-10-21,99,2020-08-10,2020-08-10
289596441,373633,762720,2021,110,4863.0,500.0,363.0,2020-12-08,2021-02-22,99,2020-12-02,2020-12-02
289596450,373655,764176,2021,110,1713.0,150.0,363.0,2020-10-29,2021-01-18,99,2020-10-25,2020-10-25
289596450,373655,764485,2021,110,2613.0,250.0,363.0,2020-08-26,2020-12-18,11,2020-08-24,2020-08-24
289596578,373807,768275,2021,110,5763.0,600.0,363.0,2021-03-23,2021-04-13,99,2021-03-14,2021-03-14
289596634,373875,773165,2021,110,38363.0,2000.0,363.0,2021-04-01,2021-04-28,99,2021-04-01,2021-04-01
289596643,373890,776216,2021,110,19863.0,0.0,363.0,2021-01-22,2021-03-05,11,2021-01-14,2021-01-14
289596658,373908,776917,2021,110,12363.0,0.0,363.0,2021-01-08,2021-02-11,99,2021-01-05,2021-01-05
289596661,373911,776935,2021,110,14763.0,0.0,363.0,2020-08-05,2020-09-21,99,2020-08-03,2020-08-03
289596664,373914,776940,2021,110,15363.0,0.0,363.0,2021-01-13,2021-03-05,99,2021-01-06,2021-01-06
289596686,373939,778745,2021,110,948.0,65.0,363.0,2021-01-06,2021-02-24,99,2021-01-01,2021-01-01
289596686,373939,778933,2021,110,948.0,65.0,363.0,2020-12-22,2021-01-27,99,2020-12-17,2020-12-17
289596687,373940,780168,2021,110,2050.5,187.5,363.0,2020-10-20,2020-12-09,99,2020-10-14,2020-10-14
289596688,373941,780524,2021,110,2050.5,187.5,363.0,2021-03-08,2021-03-23,99,2021-02-24,2021-02-24
289596443,373638,763012,2021,110,2613.0,250.0,363.0,2020-08-26,2020-10-21,11,2020-08-24,2020-08-24
289596443,373638,763083,2021,110,2613.0,250.0,363.0,2020-07-31,2020-09-28,99,2020-07-29,2020-07-29
289596445,373642,763421,2021,110,4863.0,500.0,363.0,2020-09-01,2020-11-09,99,2020-08-29,2020-08-29
289596472,373681,765167,2021,110,27438.0,1425.0,363.0,2020-11-10,2020-12-08,99,2020-11-04,2020-11-04
289596504,373722,766001,2021,110,5763.0,600.0,363.0,2020-11-26,2021-01-12,99,2020-11-21,2020-11-21
289596588,373819,768319,2021,110,3063.0,300.0,363.0,2020-11-24,2020-12-18,99,2020-11-18,2020-11-18
289596588,373819,768373,2021,110,5763.0,600.0,363.0,2020-10-22,2020-12-02,99,2020-10-21,2020-10-21
289596595,373830,768440,2021,110,9063.0,0.0,363.0,2020-12-24,2021-02-10,99,2020-12-23,2020-12-23
289596654,373902,776423,2021,110,11163.0,0.0,363.0,2020-07-09,2020-08-24,19,2020-07-01,2020-07-01
289596684,373937,777124,2021,110,2050.5,187.5,363.0,2020-12-14,2020-12-29,99,2020-12-03,2020-12-03
289596684,373937,777161,2021,110,2050.5,187.5,363.0,2020-09-03,2020-09-28,99,2020-09-02,2020-09-02
289596684,373937,777357,2021,110,2050.5,187.5,363.0,2021-01-22,2021-02-24,11,2021-01-21,2021-01-21
289596686,373939,779146,2021,110,948.0,65.0,363.0,2021-01-18,2021-02-24,11,2021-01-13,2021-01-13
289596687,373940,779930,2021,110,2050.5,187.5,363.0,2020-12-15,2021-01-27,99,2020-12-08,2020-12-08
289596687,373940,779978,2021,110,2050.5,187.5,363.0,2020-12-23,2021-01-27,99,2020-12-20,2020-12-20
289596688,373941,780759,2021,110,2050.5,187.5,363.0,2021-01-08,2021-02-24,99,2021-01-05,2021-01-05
289596688,373941,780785,2021,110,2050.5,187.5,363.0,2021-05-05,2021-06-15,99,2021-04-28,2021-04-28
289596829,374105,788094,2021,110,81363.0,0.0,363.0,2020-10-01,2020-11-10,99,2020-09-29,2020-09-29
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-04-06,2021-05-04,99,2021-03-31,2021-03-31
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-04-06,2021-04-26,99,2021-04-01,2021-04-01
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-07-15,2021-08-24,99,2021-06-26,2021-06-26
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-18,2021-07-12,99,2021-06-01,2021-06-01
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-11-26,2020-12-23,99,2020-11-21,2020-11-21
289596838,374115,788326,2021,110,5173.0,0.0,363.0,2021-02-22,2021-03-17,99,2021-01-07,2021-01-07
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-02-22,2021-03-15,99,2021-02-10,2021-02-10
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-03-24,2021-04-16,99,2021-03-22,2021-03-22
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-03-24,2021-04-13,99,2021-03-16,2021-03-16
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-02-05,2021-03-05,99,2021-02-01,2021-02-01
289596838,374115,788326,2021,110,5173.0,0.0,363.0,2021-02-05,2021-03-05,99,2021-01-29,2021-01-29
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-12-03,2021-01-06,99,2020-11-26,2020-11-26
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-03-24,2021-04-16,99,2021-03-07,2021-03-07
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-11-17,2020-12-23,99,2020-11-08,2020-11-08
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-03-24,2021-04-13,99,2021-03-14,2021-03-14
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-11-17,2020-12-23,99,2020-11-10,2020-11-10
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-01-26,2021-03-01,99,2021-01-18,2021-01-18
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-02-22,2021-03-15,99,2021-02-13,2021-02-13
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-10-22,2020-12-22,99,2020-10-22,2020-10-22
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-12-15,2021-01-06,99,2020-12-08,2020-12-08
289596838,374115,788326,2021,110,363.0,0.0,363.0,2020-11-05,2020-12-23,99,2020-10-22,2020-10-22
289596838,374115,788326,2021,110,3163.0,0.0,363.0,2021-05-21,2021-06-17,99,2021-05-02,2021-05-02
289596838,374115,788326,2021,110,4668.0,0.0,363.0,2021-03-24,2021-04-16,99,2021-03-07,2021-03-07
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-18,2021-08-02,99,2021-06-11,2021-06-11
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-26,2021-06-24,99,2021-05-07,2021-05-07
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-31,2021-07-16,99,2021-05-21,2021-05-21
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-26,2021-07-01,99,2021-05-13,2021-05-13
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-18,2021-07-15,99,2021-06-01,2021-06-01
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-26,2021-07-01,99,2021-05-19,2021-05-19
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-04-01,2021-04-26,99,2021-03-23,2021-03-23
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-07,2021-06-01,99,2021-04-28,2021-04-28
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-18,2021-07-15,99,2021-06-07,2021-06-07
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-04-30,2021-05-24,99,2021-04-25,2021-04-25
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-07-15,2021-08-24,99,2021-06-22,2021-06-22
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-18,2021-07-12,99,2021-06-11,2021-06-11
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-07,2021-06-01,99,2021-04-28,2021-04-28
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-06-14,2021-07-01,99,2021-06-02,2021-06-02
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-31,2021-07-01,99,2021-05-19,2021-05-19
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-31,2021-07-01,99,2021-05-28,2021-05-28
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-27,2021-07-01,99,2021-05-23,2021-05-23
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-28,2021-07-01,99,2021-05-24,2021-05-24
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-28,2021-07-01,99,2021-05-18,2021-05-18
289596838,374116,788326,2021,110,4668.0,0.0,363.0,2021-05-26,2021-07-01,99,2021-05-20,2021-05-20
289597026,374343,799234,2021,110,363.0,0.0,363.0,2021-03-23,2021-04-05,99,2021-01-13,2021-01-13
289597150,374478,808189,2021,110,363.0,0.0,363.0,2021-04-30,2021-06-01,20,2021-04-23,2021-04-23
296011364,22485731,10759361,2021,110,4500.0,0.0,0.0,2020-02-17,2020-02-27,99,2020-02-14,2020-02-14
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2020-08-12,2020-08-24,99,2020-08-10,2020-08-10
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2020-10-22,2020-11-18,99,2020-10-18,2020-10-18
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2020-12-28,2021-01-12,99,2020-12-23,2020-12-23
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2021-04-22,2021-04-22,99,2021-03-13,2021-03-13
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2020-07-15,2020-07-31,99,2020-07-10,2020-07-10
296011451,7895553,10759448,2021,110,4500.9,0.0,0.0,2020-08-04,2020-08-21,99,2020-08-03,2020-08-03
296011499,7895613,10759496,2021,110,6300.0,0.0,0.0,2021-01-05,2021-01-29,99,2020-10-17,2020-10-17
296011499,7895613,10759496,2021,110,6300.0,0.0,0.0,2020-08-21,2020-08-25,99,2020-07-27,2020-07-27
296011543,7895657,10759540,2021,110,2700.0,0.0,0.0,2021-06-10,2021-08-11,99,2021-06-09,2021-06-09
296011643,7895760,10759640,2021,110,2700.0,0.0,0.0,2021-06-23,2021-09-15,99,2021-06-13,2021-06-13
296011643,7895760,10759640,2021,110,2700.0,0.0,0.0,2021-06-23,2021-08-03,99,2021-06-14,2021-06-14
296011643,7895760,10759640,2021,110,3000.0,0.0,0.0,2021-07-06,,99,2021-06-28,2021-06-28
296011643,7895760,10759640,2021,110,2700.0,0.0,0.0,2021-06-01,2021-06-18,99,2021-05-29,2021-05-29
296011418,7895512,10759415,2021,110,1800.0,0.0,0.0,2021-02-02,2021-03-25,99,2021-01-21,2021-01-21
296011419,7895513,10759416,2021,110,2700.0,0.0,0.0,2020-10-14,2020-12-16,99,2020-10-10,2020-10-10
296011428,7895522,10759425,2021,110,6300.0,0.0,0.0,2020-09-09,2020-09-23,99,2020-09-08,2020-09-08
296011449,7895551,10759446,2021,110,1800.9,0.0,0.0,2020-10-22,2020-11-18,99,2020-09-10,2020-09-10
296011456,7895558,10759453,2021,110,2250.9,0.0,0.0,2021-02-25,2021-02-25,99,2021-01-18,2021-01-18
296011456,7895558,10759453,2021,110,2700.9,0.0,0.0,2020-07-10,2020-08-10,99,2020-06-13,2020-06-13
296011456,7895558,10759453,2021,110,2700.9,0.0,0.0,2020-09-01,2020-09-23,99,2020-08-30,2020-08-30
296011459,7895561,10759456,2021,110,450.0,0.0,0.0,2021-01-27,2021-02-12,99,2021-01-18,2021-01-18
296011508,7895622,10759505,2021,110,1800.0,0.0,0.0,2021-05-10,2021-06-16,99,2021-04-21,2021-04-21
296011605,7895722,10759602,2021,110,6300.0,0.0,0.0,2021-05-24,2021-06-08,99,2021-05-14,2021-05-14
296011608,7895725,10759605,2021,110,6300.0,0.0,0.0,2021-04-26,2021-05-13,99,2021-04-21,2021-04-21
296011608,7895725,10759605,2021,110,6300.0,0.0,0.0,2021-04-27,2021-05-14,99,2021-04-24,2021-04-24
296011608,7895725,10759605,2021,110,6300.0,0.0,0.0,2021-05-10,2021-05-13,99,2021-04-29,2021-04-29
289596869,374152,788864,2021,110,16363.0,0.0,363.0,2020-10-14,2020-10-28,99,2020-09-27,2020-09-27
289597146,374473,807994,2021,110,5313.0,550.0,363.0,2021-02-05,2021-06-04,99,2021-01-29,2021-01-29
289597462,374821,822509,2021,110,3404.1,160.06,363.0,2021-06-29,2021-08-04,99,2021-06-10,2021-06-10
289596688,373941,780773,2021,110,2050.5,187.5,363.0,2021-01-21,2021-02-22,11,2021-01-20,2021-01-20
289596726,373985,781751,2021,110,21363.0,0.0,363.0,2020-08-31,2020-10-01,99,2020-08-28,2020-08-28
289596738,373998,783090,2021,110,12363.0,0.0,363.0,2020-09-11,2020-10-08,99,2020-09-05,2020-09-05
296175638,8067798,10925357,2021,110,1620.0,0.0,0.0,2021-03-04,2021-03-30,99,2021-02-28,2021-02-28
289596433,373620,761975,2021,110,363.0,0.0,363.0,2020-11-16,2021-01-14,99,2020-11-10,2020-11-10
289596438,373626,761988,2021,110,4863.0,500.0,363.0,2020-07-28,2020-09-11,99,2020-07-26,2020-07-26
289596446,373645,763581,2021,110,4863.0,500.0,363.0,2020-11-16,2021-01-22,99,2020-11-03,2020-11-03
289596453,373660,764579,2021,110,6963.0,0.0,363.0,2020-10-29,2020-12-11,20,2020-10-27,2020-10-27
289596474,373683,765186,2021,110,8913.0,0.0,363.0,2021-03-02,2021-04-05,99,2021-02-19,2021-02-19
289596478,373687,765339,2021,110,15123.0,0.0,363.0,2020-09-18,2020-10-16,99,2020-09-18,2020-09-18
289596555,373777,767209,2021,110,7196.33,0.0,363.0,2021-04-05,2021-04-22,99,2021-03-27,2021-03-27
289596564,373790,768064,2021,110,9363.0,0.0,363.0,2021-01-06,2021-03-08,99,2021-01-04,2021-01-04
289596578,373807,768212,2021,110,3063.0,300.0,363.0,2020-08-20,2020-09-24,11,2020-08-20,2020-08-20
289596578,373807,768289,2021,110,5763.0,600.0,363.0,2021-04-14,2021-06-04,99,2021-04-13,2021-04-13
289596588,373819,768318,2021,110,363.0,0.0,363.0,2020-08-03,2020-09-03,99,2020-08-01,2020-08-01
289596588,373819,768371,2021,110,5763.0,600.0,363.0,2021-03-08,2021-04-05,99,2021-01-22,2021-01-22
289596588,373819,768389,2021,110,5763.0,600.0,363.0,2020-11-30,2021-01-19,99,2020-11-29,2020-11-29
289596603,373838,768628,2021,110,30363.0,0.0,363.0,2020-07-09,2020-07-27,99,2020-07-08,2020-07-08
289596684,373937,777332,2021,110,2050.5,187.5,363.0,2021-05-20,2021-06-28,99,2021-05-14,2021-05-14
289596686,373939,779314,2021,110,2050.5,187.5,363.0,2021-02-24,2021-03-17,99,2021-02-13,2021-02-13
289596687,373940,779582,2021,110,2050.5,187.5,363.0,2021-01-18,2021-02-22,99,2021-01-13,2021-01-13
289596687,373940,779591,2021,110,2050.5,187.5,363.0,2020-08-17,2020-09-10,11,2020-08-15,2020-08-15
289596687,373940,779599,2021,110,2050.5,187.5,363.0,2020-08-19,2020-09-22,11,2020-08-18,2020-08-18
289596688,373941,780640,2021,110,2050.5,187.5,363.0,2020-10-30,2020-11-23,11,2020-10-30,2020-10-30
289596689,373942,780847,2021,110,10363.0,0.0,363.0,2020-10-28,2020-11-20,99,2020-10-23,2020-10-23
289596690,373943,780848,2021,110,8763.0,0.0,363.0,2020-09-15,2020-10-20,99,2020-08-05,2020-08-05
296011424,7895518,10759421,2021,110,6300.0,0.0,0.0,2020-10-22,2020-11-06,99,2020-10-21,2020-10-21
296011438,7895532,10759435,2021,110,1800.0,0.0,0.0,2020-09-16,2020-10-06,99,2020-09-12,2020-09-12
296011522,7895636,10759519,2021,110,4500.9,0.0,0.0,2020-07-20,2020-08-04,99,2020-06-15,2020-06-15
296011522,7895636,10759519,2021,110,4500.9,0.0,0.0,2020-12-09,2021-01-12,99,2020-12-07,2020-12-07
296011522,7895636,10759519,2021,110,4500.9,0.0,0.0,2021-05-03,2021-05-11,99,2021-04-21,2021-04-21
296011524,7895638,10759521,2021,110,2700.9,0.0,0.0,2021-01-28,2021-02-12,99,2021-01-23,2021-01-23
296011547,7895661,10759544,2021,110,4500.0,0.0,0.0,2020-09-11,2020-09-17,99,2020-09-01,2020-09-01
296011547,7895661,10759544,2021,110,4500.0,0.0,0.0,2020-08-04,2020-08-21,99,2020-07-27,2020-07-27
296011547,7895661,10759544,2021,110,4500.0,0.0,0.0,2020-09-01,2020-09-17,99,2020-08-27,2020-08-27
289596318,373488,758572,2021,110,3063.0,300.0,363.0,2020-07-17,2020-07-24,11,2020-07-12,2020-07-12
289596446,373645,763641,2021,110,4863.0,500.0,363.0,2020-08-26,2020-11-09,11,2020-08-25,2020-08-25
289596448,373650,763942,2021,110,4863.0,500.0,363.0,2020-09-15,2021-01-04,99,2020-09-06,2020-09-06
289596486,373699,765496,2021,110,363.0,0.0,363.0,2020-07-07,2020-08-18,99,2020-07-05,2020-07-05
